cycle_timestamp,claim,source,source_category,indicator_category,market,time,confidence
2026-04-02T02:45:33Z,"UAE intercepted 5 Iranian missiles and 35 drones on Wednesday, April 1, adding to 438 missiles and 2,012 drones intercepted since attacks began.",UAE military,government_official,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T02:45:33Z,Trump issued a 48-hour ultimatum to reopen the Strait of Hormuz or face power plant strikes.,Trump administration,government_official,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T02:45:33Z,"Supreme Leader Ali Khamenei was killed in U.S.-Israeli strikes on February 28, 2026, and his son Mojtaba Khamenei was appointed as successor by Tehran's Assembly of Experts.",Iranian government,government_official,succession_dynamics,regime_fall,2026-02-28T00:00:00Z,high
2026-04-02T02:45:33Z,"Mojtaba Khamenei, the new Supreme Leader, demanded closure of all U.S. Middle East bases and keeping the Strait of Hormuz closed as leverage.",Iranian government,government_official,succession_dynamics,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T02:45:33Z,"Iran named Mohammad Bagher Zolghadr, a hardline ex-IRGC deputy commander, as new chief of the Supreme National Security Council, replacing Ali Larijani who was killed last week.",Iranian government,government_official,succession_dynamics,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T02:45:33Z,"U.S. President Donald Trump announced Iran agreed to release 20 cargo ships through the Strait of Hormuz starting Monday, framing it as progress in negotiations.",Trump administration,government_official,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,medium
2026-04-02T02:45:33Z,"Pakistan delivered a U.S. 15-point peace plan to Iran covering Strait reopening, missile limits, sanctions relief, and nuclear rollback.",Pakistani government,government_official,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T02:45:33Z,"Trump reported productive U.S.-Iran talks via envoys Steve Witkoff and Jared Kushner engaging a top Iranian official by phone, postponing Pentagon attacks on Iranian energy infrastructure for five days.",Trump administration,government_official,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,medium
2026-04-02T02:45:33Z,"Iran's parliament speaker denied that U.S.-Iran talks occurred, contradicting Trump's claims of productive negotiations.",Iranian parliament,government_official,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T02:45:33Z,"Egypt, Pakistan, and Turkey have mediated messages between the U.S. and Iran recently.",Multiple government sources,government_official,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,medium
2026-04-02T02:45:33Z,"President Pezeshkian stated on Tuesday, March 31, 2026, that Iran has the necessary will to end the war under conditions like no future aggression guarantees.",Iranian President Pezeshkian,government_official,diplomatic_signals,regime_fall,2026-03-31T00:00:00Z,high
2026-04-02T02:45:33Z,Iran denied ceasefire requests amid Trump's claims of ongoing negotiations.,Iranian government,government_official,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,medium
2026-04-02T02:45:33Z,"Defense Secretary Pete Hegseth visited CENTCOM over the weekend, noting U.S. troops' readiness to continue Operation Epic Fury.",U.S. Defense Department,government_official,military_pressure,regime_fall,2026-03-30T00:00:00Z,high
2026-04-02T02:45:33Z,Joint Chiefs Chairman Gen. Dan Caine highlighted the intimidating presence of thousands of U.S. soldiers and Marines positioned in the Middle East as a pressure point on Iran.,U.S. Joint Chiefs of Staff,government_official,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T02:45:33Z,"Israel accelerated strikes near Tehran, hitting the Taleghan nuclear compound for a second time.",Israeli military operations,government_official,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T02:45:33Z,Iran's armed forces spokesperson warned adversaries are unsafe in global tourist centers.,Iranian armed forces,government_official,military_pressure,regime_fall,2026-04-01T00:00:00Z,medium
2026-04-02T02:45:33Z,"U.S. officials are considering operations for enriched uranium extraction or Kharg Island seizure, according to Wall Street Journal and Financial Times reports.",Wall Street Journal and Financial Times,us_prestige,military_pressure,regime_fall,2026-04-01T00:00:00Z,medium
2026-04-02T02:45:33Z,"CSIS analysis dated March 27, 2026, noted Iran's shift to rapid escalation tactics.",Center for Strategic and International Studies,think_tank,military_pressure,regime_fall,2026-03-27T00:00:00Z,high
2026-04-02T02:45:33Z,Republican Rep. Nancy Mace opposed U.S. troop involvement in Iran following a briefing.,U.S. Congress,government_official,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,medium
2026-04-02T05:44:23Z,"President Trump stated that Operation Epic Fury's core objectives are nearing completion and promised to hit Iran ""extremely hard"" over the next 2-3 weeks.",White House / Trump statement,government_official,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,"B-52 bombers conducted overland strikes on Isfahan and Iran's defense industrial base, including factories, warehouses, and nuclear R&D labs.",U.S. Military / Defense reporting,government_official,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,"Two additional MQ-9 Reaper drones were lost near Isfahan, bringing the total to 16 drones lost since the war began on February 28.",U.S. Military / Defense reporting,government_official,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,Defense Secretary Pete Hegseth reported the lowest 24-hour Iranian missile and drone attacks since the war began.,U.S. Defense Department,government_official,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,"Trump issued an ultimatum requiring Iran to reopen the Strait of Hormuz by April 6 or face strikes on power plants, desalination facilities, and Kharg Island infrastructure.",White House / Trump statement,government_official,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,"Israel conducted a wide-scale wave of strikes on Tehran targeting regime infrastructure on April 1, 2026.",Israeli military / IRIB (Iranian state media),government_official,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,Iran's military announced a new wave of missile and drone strikes targeting U.S. sites in Bahrain and Kuwait and Israeli cities including Tel Aviv and Eilat.,Iran Khatam Al-Anbiya / military statement,government_official,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,"Iran fired intermediate-range ballistic missiles at Diego Garcia, a U.S.-U.K. military base.",Military / intelligence reporting,government_official,military_pressure,regime_fall,2026-04-01T00:00:00Z,medium
2026-04-02T05:44:23Z,"Supreme Leader Ali Khamenei died in U.S.-Israeli strikes, and his son Mojtaba Khamenei was appointed Supreme Leader by the Assembly of Experts.",Iranian government / Assembly of Experts,government_official,succession_dynamics,regime_fall,2026-03-31T00:00:00Z,high
2026-04-02T05:44:23Z,"Mojtaba Khamenei issued his first public statement as Supreme Leader praising Hezbollah and threatening adversaries' security, including tourist centers worldwide.",Iranian government / General Abolfazl Shekarchi statement,government_official,succession_dynamics,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,"Tensions escalated between President Masoud Pezeshkian and IRGC chief Ahmad Vahidi over war management and economic fallout, with the IRGC assuming key state functions.",Iranian political reporting,regional_specialist,internal_stability,regime_fall,2026-04-01T00:00:00Z,medium
2026-04-02T05:44:23Z,"Iran appointed hardliner Mohammad Bagher Zolghadr, former IRGC deputy, as Supreme National Security Council chief after Ali Larijani's death.",Iranian government,government_official,internal_stability,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,"President Trump announced productive talks with Iran, including Iran's agreement to release 20 cargo ships through the Strait of Hormuz starting Monday.",White House / Trump statement,government_official,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,medium
2026-04-02T05:44:23Z,Trump instructed the Pentagon to postpone attacks on Iranian energy infrastructure for five days as part of ongoing negotiations.,U.S. Defense Department / White House,government_official,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,"A 15-point U.S. peace plan was delivered to Iran via Pakistan, proposing reopening the Strait of Hormuz, missile limits, sanctions relief, and nuclear rollback.",U.S. government / Pakistan mediation,government_official,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,Iran's Foreign Minister Abbas Araghchi said Tehran is reviewing the U.S. peace plan but insists on no negotiations.,Iranian Foreign Ministry,government_official,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,New Supreme Leader Mojtaba Khamenei demanded immediate closure of all U.S. Middle East bases and keeping the Strait of Hormuz closed as leverage.,Iranian government,government_official,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,"Trump reported ongoing phone talks with a top Iranian official, led by U.S. envoys Steve Witkoff and Jared Kushner.",White House / Trump statement,government_official,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,Iran's parliament speaker Mohammad Bagher Ghalibaf denied any ongoing negotiations with the United States.,Iranian parliament,government_official,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,"Egypt, Pakistan, and Turkey have mediated messages between the U.S. and Iran during the conflict.",Regional mediation reporting,regional_specialist,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,medium
2026-04-02T05:44:23Z,"The UAE arrested dozens of IRGC-linked money changers in Dubai, disrupting Iran's sanctions-evasion networks.",UAE security / regional reporting,regional_specialist,economic_collapse,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,Trump is considering seizing Kharg Island oil or extracting enriched uranium as war damage continues.,White House / Trump statements,government_official,economic_collapse,regime_fall,2026-04-01T00:00:00Z,medium
2026-04-02T05:44:23Z,"An Israeli security insider reported that Iranians are ""weeks away"" from another uprising.",Israeli intelligence / security analyst,osint,internal_stability,regime_fall,2026-04-01T00:00:00Z,medium
2026-04-02T05:44:23Z,"An 11-year-old child recruit named Alireza Jafari from Minab was killed in a school strike, highlighting the regime's prioritization of survival over civilian protection.",Regional reporting on war casualties,regional_specialist,internal_stability,regime_fall,2026-04-01T00:00:00Z,medium
2026-04-02T05:44:23Z,"Argentina designated the IRGC a terrorist organization, holding Iran accountable for past attacks.",Argentine government,government_official,international_response,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,"Israel accelerated strikes on Tehran targets, including the rebuilt Taleghan nuclear compound.",Israeli military / reporting,government_official,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T05:44:23Z,Trump expressed frustration with U.S. allies' reluctance to support the war against Iran.,White House / Trump statements,government_official,international_response,regime_fall,2026-04-01T00:00:00Z,medium
2026-04-02T09:05:27Z,"US President Trump stated that Operation Epic Fury's core objectives of degrading Iran's missiles, drones, and navy are nearing completion, with the war expected to end in 2-3 weeks.",US Government Official Statement,government_official,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T09:05:27Z,"Israel's military intercepted four waves of Iranian missiles launched at Israel within six hours on April 2, with some impacts causing light injuries in central Israel.",Israeli Military Statement,government_official,military_pressure,regime_fall,2026-04-02T06:00:00Z,high
2026-04-02T09:05:27Z,"Israel conducted a wide-scale wave of strikes on Tehran infrastructure on April 1, confirmed by Israeli statements and Iranian state broadcaster reports.",Israeli Military / Iranian State Media,government_official,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T09:05:27Z,"US officials reported losing two more MQ-9 Reaper drones over Isfahan, bringing the total to 16 since the war began.",US Government Officials,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T09:05:27Z,"Iran's Khatam Al-Anbiya central command threatened 'crushing, broader, and more destructive' retaliation against the US and Israel on April 2.",Iranian Government Statement,government_official,military_pressure,regime_fall,2026-04-02T06:00:00Z,high
2026-04-02T09:05:27Z,US intelligence estimates that two-thirds of Iranian missiles and drones have been destroyed since Operations Epic Fury and Roaring Lion began on February 28.,US Intelligence,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,medium
2026-04-02T09:05:27Z,"Over 15,000 US and Israeli strikes have targeted Iranian leadership, navy, air defenses, and missile production since late February.",US/Israeli Military Assessment,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,medium
2026-04-02T09:05:27Z,The US Embassy in Baghdad warned on April 2 of Iran-aligned militia attacks in central Iraq within 24-48 hours.,US Embassy Baghdad,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T09:05:27Z,Supreme Leader Ali Khamenei has died and his son Mojtaba Khamenei has been appointed as his successor.,Iranian Government,government_official,succession_dynamics,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T09:05:27Z,"Mojtaba Khamenei issued his first public statement as Supreme Leader, praising Hezbollah and threatening adversaries' security globally.",Iranian Government Statement,government_official,succession_dynamics,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T09:05:27Z,"The IRGC has assumed de facto control amid power struggles, pushing President Masoud Pezeshkian into deadlock over war management.",Political Analysis Report,regional_specialist,internal_stability,regime_fall,2026-04-02T00:00:00Z,medium
2026-04-02T09:05:27Z,"Iran appointed Mohammad Bagher Zolghadr, a hardline ex-IRGC deputy, as Supreme National Security Council chief, replacing Ali Larijani who was killed in an Israeli strike.",Iranian Government,government_official,internal_stability,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T09:05:27Z,US President Trump announced productive talks with Iran and instructed the Pentagon to delay attacks on Iranian energy infrastructure for five days.,US Government Official Statement,government_official,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T09:05:27Z,Trump's envoy Steve Witkoff and Jared Kushner are engaging a top Iranian official by phone regarding peace negotiations.,US Government,government_official,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T09:05:27Z,"Iran received a 15-point US peace plan via Pakistan covering Strait of Hormuz reopening, missile limits, sanctions relief, and nuclear rollback.",Diplomatic Sources,government_official,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,medium
2026-04-02T09:05:27Z,Iran's Foreign Minister Abbas Araghchi stated Tehran is reviewing the US peace plan but insists on no negotiations.,Iranian Government Statement,government_official,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T09:05:27Z,"Iran's parliament speaker Mohammad Bagher Ghalibaf denied talks occurred, though the foreign ministry noted messages from friendly states like Egypt, Pakistan, and Turkey.",Iranian Government,government_official,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T09:05:27Z,Trump framed Iran's release of 20 cargo ships through the Strait of Hormuz as a negotiation win.,US Government Official Statement,government_official,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T09:05:27Z,New Supreme Leader Mojtaba Khamenei demanded closure of all US Middle East bases and insisted the Strait remain closed as leverage.,Iranian Government Statement,government_official,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T09:05:27Z,"UAE arrested dozens of IRGC-linked money changers in Dubai, severely disrupting Iran's sanctions-evasion networks.",UAE/Regional Reports,regional_specialist,economic_collapse,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T09:05:27Z,Trump is considering seizing Kharg Island oil and extracting enriched uranium from Iran.,US Government Reports,government_official,economic_collapse,regime_fall,2026-04-02T00:00:00Z,medium
2026-04-02T09:05:27Z,Oil prices rose over 4% amid Strait of Hormuz closure fears.,Market Commentary,market_commentary,economic_collapse,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T09:05:27Z,An Israeli security insider stated that Iranians are 'weeks away' from another uprising.,Israeli Security Assessment,government_official,internal_stability,regime_fall,2026-04-02T00:00:00Z,medium
2026-04-02T09:05:27Z,Recent protests in Iran represent the most serious unrest the regime has faced.,Regional Analysis,regional_specialist,internal_stability,regime_fall,2026-04-02T00:00:00Z,medium
2026-04-02T09:05:27Z,"An 11-year-old child recruit named Alireza Jafari from Minab died, representing the war's first known child recruit death.",Regional Reports,regional_specialist,internal_stability,regime_fall,2026-04-02T00:00:00Z,medium
2026-04-02T09:05:27Z,"Argentina designated the IRGC a terrorist organization, advancing accountability for past attacks.",Argentine Government,government_official,international_response,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T09:05:27Z,"Israel accelerated strikes on key Iranian targets, including Tehran's Taleghan nuclear compound.",Israeli Military Statement,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T09:05:27Z,Trump expressed frustration with US allies' lack of war support against Iran.,US Government Official Statement,government_official,international_response,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T09:05:27Z,"Trump threatened to hit Iran 'extremely hard,' targeting power plants, oil infrastructure, and desalination facilities if no deal is reached by April 6.",US Government Official Statement,government_official,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T13:26:20Z,"The US shifted to sustained B-52 Stratofortress bombing missions targeting Iran's hardened underground infrastructure following over 11,000 strikes.",Firstpost,regional_specialist,military_pressure,regime_fall,2026-04-02T11:54:56Z,high
2026-04-02T13:26:20Z,"Two additional MQ-9 Reaper drones were lost near Isfahan, bringing the total to 16 drones lost since the war began.",CBS News,us_prestige,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,"President Trump stated that core US objectives of degrading Iran's missiles, drones, and navy are nearing completion, with the war ending 'very shortly' after hitting Iran 'extremely hard' in 2-3 weeks.",CBS News,us_prestige,diplomatic_signals,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T13:26:20Z,Trump threatened simultaneous strikes on all electric plants and oil facilities by April 6 if no Strait of Hormuz deal is reached.,CBS News,us_prestige,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T13:26:20Z,Israel completed a wide-scale wave of strikes on Tehran infrastructure Wednesday with impacts reported in several areas.,CBS News,us_prestige,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,"Israeli defenses intercepted multiple Iranian missile waves targeting Tel Aviv, Eilat, and central regions, with some impacts causing light injuries.",Times of India,regional_specialist,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,Iran's military announced a new wave of missile and drone strikes on US sites in Bahrain and Kuwait and Israeli cities like Tel Aviv and Eilat.,CBS News,us_prestige,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,The IRGC threatened to expand attacks on US businesses in the Middle East.,CBS News,us_prestige,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T13:26:20Z,"An IRGC spokesman warned of 'stronger, wider, and more destructive' attacks on the US and Israel following Trump's address.",SAN,wire_service,military_pressure,regime_fall,2026-04-03T00:00:00Z,medium
2026-04-02T13:26:20Z,"The UAE intercepted 5 ballistic missiles and 35 drones Wednesday, with a cumulative total since war began of 438 missiles, 19 cruise missiles, and 2,012 drones.",CBS News,us_prestige,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,Bahrain downed 2 missiles and 10 drones in the past 24 hours.,SAN,wire_service,military_pressure,regime_fall,2026-04-02T00:00:00Z,medium
2026-04-02T13:26:20Z,Saudi Arabia downed 5 drones and 1 missile since midnight Wednesday.,SAN,wire_service,military_pressure,regime_fall,2026-04-02T00:00:00Z,medium
2026-04-02T13:26:20Z,The US Embassy in Baghdad warned of Iran-backed militia attacks in central Baghdad within 24-48 hours.,Times of India,regional_specialist,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,"President Trump claimed productive talks with Iran including a 15-point peace plan covering Strait of Hormuz reopening, missile limits, sanctions relief, and nuclear rollback.",CBS News,us_prestige,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,Trump announced Iran agreed to release 20 cargo ships through the Strait of Hormuz starting Monday.,CBS News,us_prestige,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,Iran's Foreign Minister Abbas Araghchi confirmed reviewing Trump's peace plan without intent to negotiate.,Iran International,regional_specialist,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,Iran's parliament speaker Mohammad Bagher Ghalibaf denied US talks were occurring.,Iran International,regional_specialist,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,"A Provisional Leadership Council of President Masoud Pezeshkian, judiciary chief Gholamhossein Mohseni-Ejei, and cleric Alireza Arafi holds interim power following Supreme Leader Ali Khamenei's death.",Iran International,regional_specialist,succession_dynamics,regime_fall,2026-02-28T00:00:00Z,high
2026-04-02T13:26:20Z,Mojtaba Khamenei was appointed new Supreme Leader by the Assembly of Experts.,Iran International,regional_specialist,succession_dynamics,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,"Tensions exist between President Pezeshkian and IRGC chief Ahmad Vahidi over war management and economic fallout, leaving Pezeshkian in 'complete political deadlock'.",Iran International,regional_specialist,internal_stability,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,"Mohammad Bagher Zolghadr, a hardline ex-IRGC deputy, replaced killed Ali Larijani as Supreme National Security Council chief.",Iran International,regional_specialist,succession_dynamics,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,US military strikes halted production at Iran's Mobarakeh Steel and hit a bridge in Karaj near Tehran.,Iran International,regional_specialist,economic_collapse,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,Iran experienced inflation surge and workforce losses due to war and economic disruption.,Iran International,regional_specialist,economic_collapse,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,Iran executed protest detainee Amirhossein Hatami for a Basij base fire during January protests.,Iran International,regional_specialist,internal_stability,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,Iran upheld the death sentence for political prisoner Mansour Jamali amid an execution surge.,Iran International,regional_specialist,internal_stability,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,"Germany and China agreed to reopen the Strait of Hormuz, according to Berlin.",Iran International,regional_specialist,international_response,regime_fall,2026-04-02T00:00:00Z,medium
2026-04-02T13:26:20Z,Mojtaba Khamenei demanded US base closures in the Middle East and warned of removing adversaries' security.,Iran International,regional_specialist,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T13:26:20Z,President Pezeshkian wrote an open letter to Americans questioning Trump's 'America First' policy and warning of US attack consequences.,Iran International,regional_specialist,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,"Several hundred US Special Operations forces arrived in the Middle East to join 2,500 Marines and 2,500 sailors already deployed in the region.",US military reports,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,B-52 bombers flew over Iran and US bombers conducted strikes on Isfahan.,US military reports,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,"President Trump stated Operation Epic Fury's objectives include degrading Iran's missiles, drones, navy, and preventing nuclear weapon acquisition.",Trump statement,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,Trump threatened to hit Iran 'extremely hard' over the next 2-3 weeks and threatened to obliterate power plants and oil infrastructure if the Strait of Hormuz is not reopened by April 6.,Trump statement,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,"Two more MQ-9 Reaper drones were lost near Isfahan, bringing the total to 16 since the war began.",US military reports,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,Israel conducted a wide-scale wave of strikes on Tehran targeting infrastructure.,Israeli military reports,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,Israel struck the Taleghan nuclear compound near Tehran after detecting rebuilding efforts.,Israeli military reports,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,"Israel's Army Chief Eyal Zamir warned of a critical troop shortage amid multi-front pressures from Iran, Hezbollah, and others.",Hindustan Times,regional_specialist,military_pressure,regime_fall,2026-04-02T00:00:00Z,medium
2026-04-02T17:01:41Z,Iranian Parliamentary Speaker Mohammad Bagher Ghalibaf threatened to 'set US troops on fire' if a ground operation launches.,Iranian state media,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,"Iran announced a new wave of missile and drone strikes by Khatam Al-Anbiya targeting US sites in Bahrain and Kuwait, Israeli cities like Tel Aviv and Eilat, Gulf facilities, a US-UK base at Diego Garcia with two intermediate-range ballistic missiles, and a Kuwaiti oil tanker near Dubai.",Iranian state media,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,The IRGC claimed intercepting MQ-9 drones over Isfahan.,Iranian state media,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,medium
2026-04-02T17:01:41Z,Iran signaled 1 million regional fighters ready as of March 26.,Iranian state media,government_official,military_pressure,regime_fall,2026-03-26T00:00:00Z,medium
2026-04-02T17:01:41Z,Explosions followed Iranian strikes in Isfahan on Wednesday.,Multiple sources,wire_service,military_pressure,regime_fall,2026-04-01T00:00:00Z,high
2026-04-02T17:01:41Z,"Gulf states including Kuwait, Saudi Arabia, and UAE intercepted Iranian drones and missiles.",Gulf state military reports,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,"Iran received a U.S. 15-point peace plan via Pakistan covering Strait of Hormuz reopening, missile limits, sanctions relief, and nuclear rollback.",US and Iranian statements,government_official,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,Iran insists on no negotiations and demands US cessation of attacks and future guarantees.,Iranian state media,government_official,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,Trump reported 'productive' U.S.-Iran talks led by envoys Steve Witkoff and Jared Kushner with a top Iranian official.,Trump statement,government_official,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,medium
2026-04-02T17:01:41Z,Trump postponed strikes on Iranian energy infrastructure for five days following talks with Iranian officials.,Trump statement,government_official,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,Iran's parliament speaker denied negotiations with the US occurred.,Iranian state media,government_official,diplomatic_signals,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,"Supreme Leader Ayatollah Ali Khamenei was killed in U.S.-Israeli strikes on February 28, 2026.",Multiple sources,wire_service,succession_dynamics,regime_fall,2026-02-28T00:00:00Z,high
2026-04-02T17:01:41Z,Mojtaba Khamenei was appointed successor to Supreme Leader by the Assembly of Experts.,Iranian state media,government_official,succession_dynamics,regime_fall,2026-02-28T00:00:00Z,high
2026-04-02T17:01:41Z,Mojtaba Khamenei issued statements demanding U.S. base closures in the Middle East and keeping the Strait closed for leverage.,Iranian state media,government_official,succession_dynamics,regime_fall,2026-02-28T00:00:00Z,high
2026-04-02T17:01:41Z,"Iran appointed Mohammad Bagher Zolghadr, a hardline ex-IRGC deputy, as new Supreme National Security Council chief after Ali Larijani's death in an Israeli strike.",Iranian state media,government_official,succession_dynamics,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,"Iran maintains an 'iron grip' on the Strait of Hormuz, allowing limited oil tanker passage.",Trump statement,government_official,economic_collapse,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,US gas prices have risen over $4 and oil prices have increased amid volatile energy markets caused by Iran's control of the Strait of Hormuz.,Market commentary,market_commentary,economic_collapse,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,Economists warn that energy price volatility could impact U.S. job growth.,Economic analysis,market_commentary,economic_collapse,regime_fall,2026-04-02T00:00:00Z,medium
2026-04-02T17:01:41Z,Trump threatened invasion to seize Iranian oil from Kharg Island or enriched uranium stockpiles.,Trump statement,government_official,military_pressure,regime_fall,2026-04-02T00:00:00Z,high
2026-04-02T17:01:41Z,Trump expects the war to end 'very soon' or within weeks.,Trump statement,government_official,international_response,regime_fall,2026-04-02T00:00:00Z,high
